"ARCID","GRID_CODE","OBJECTID","LCOVV11","LCOVV12","LCOVV21","LCOVV22","LCOVV23","LCOVV24","LCOVV31","LCOVV41","LCOVV42","LCOVV43","LCOVV52","LCOVV71","LCOVV81","LCOVV82","LCOVV90","LCOVV95","LCOVV127","Area","HydroID_1","LCOV11","LCOV12","LCOV21","LCOV22","LCOV23","LCOV24","LCOV31","LCOV41","LCOV42","LCOV43","LCOV52","LCOV71","LCOV81","LCOV82","LCOV90","LCOV95","LCOV127","MUKEY","slopegradd","slopegradw","slope_l","slope_r","slope_h","tfact","weg","cokey","om_l","om_r","om_h","dbthirdbar","dbthirdb_1","dbthirdb_2","ksat_l","ksat_r","ksat_h","awc_l","awc_r","awc_h","kffact","cokey_1","brock","wt","uni"
901,1,944,0.01075537769,0.00000000000,0.02826413207,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.07428714357,0.00000000000,0.00000000000,0.00000000000,0.75587793897,0.00350175088,0.12731365683,0.00000000000,0.00000000000,0.00000000000,3593708.78029000000,944.00000000000,386.51695200000,0.00000000000,1015.73059600000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2669.66360100000,0.00000000000,0.00000000000,0.00000000000,27164.05186100000,125.84272900000,4575.28206400000,0.00000000000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,1
902,1,944,0.01075537769,0.00000000000,0.02826413207,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.07428714357,0.00000000000,0.00000000000,0.00000000000,0.75587793897,0.00350175088,0.12731365683,0.00000000000,0.00000000000,0.00000000000,3593708.78029000000,944.00000000000,386.51695200000,0.00000000000,1015.73059600000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2669.66360100000,0.00000000000,0.00000000000,0.00000000000,27164.05186100000,125.84272900000,4575.28206400000,0.00000000000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,2
952,1,946,0.00131643903,0.00000000000,0.03356919533,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01283528057,0.00000000000,0.00000000000,0.00000000000,0.86588777357,0.00872140859,0.07766990291,0.00000000000,0.00000000000,0.00000000000,5455566.41502000000,946.00000000000,71.81920600000,0.00000000000,1831.38974600000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,700.23725600000,0.00000000000,0.00000000000,0.00000000000,47239.08256700000,475.80223800000,4237.33313800000,0.00000000000,0.00000000000,0.00000000000,662780,2.00000000000,4.60000000000,1.00000000000,2.00000000000,3.00000000000,4.00000000000,6,662780:968059,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.22000000000,0.23000000000,0.24000000000,.43,662780:968059,0,31,3
953,2,944,0.01075537769,0.00000000000,0.02826413207,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.07428714357,0.00000000000,0.00000000000,0.00000000000,0.75587793897,0.00350175088,0.12731365683,0.00000000000,0.00000000000,0.00000000000,3593708.78029000000,944.00000000000,386.51695200000,0.00000000000,1015.73059600000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,2669.66360100000,0.00000000000,0.00000000000,0.00000000000,27164.05186100000,125.84272900000,4575.28206400000,0.00000000000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,4
969,1,977,0.00364198212,0.00000000000,0.00794614281,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00154508332,0.00000000000,0.00000000000,0.00000000000,0.98686679175,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,8159255.07819000000,977.00000000000,297.15861100000,0.00000000000,648.34606100000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,126.06728900000,0.00000000000,0.00000000000,0.00000000000,80520.97882100000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,5
972,1,1001,0.00000000000,0.00000000000,0.01608125264,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.98391874736,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4268648.87643000000,1001.00000000000,0.00000000000,0.00000000000,686.45221000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,42000.03655400000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,6
1046,1,1076,0.02364923183,0.00000000000,0.01812532367,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.03556015881,0.00000000000,0.00000000000,0.00000000000,0.83877093043,0.05662005869,0.02572069739,0.00155359917,0.00000000000,0.00000000000,5204286.34610000000,1076.00000000000,1230.77374300000,0.00000000000,943.29374500000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1850.65249000000,0.00000000000,0.00000000000,0.00000000000,43652.04100700000,2946.66998400000,1338.57874200000,80.85374900000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,7
1055,1,1080,0.00309743452,0.00000000000,0.01245707360,0.00249141472,0.00181805939,0.00000000000,0.00000000000,0.00720490203,0.00000000000,0.00000000000,0.00000000000,0.97272910915,0.00000000000,0.00000000000,0.00020200660,0.00000000000,0.00000000000,13361706.00550000000,1080.00000000000,413.87009400000,0.00000000000,1664.47755100000,332.89551000000,242.92375100000,0.00000000000,0.00000000000,962.69782700000,0.00000000000,0.00000000000,0.00000000000,129973.20379500000,0.00000000000,0.00000000000,26.99152800000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,8
1073,1,1107,0.00000000000,0.00000000000,0.07040417210,0.00000000000,0.00130378096,0.00000000000,0.00000000000,0.03650586701,0.00000000000,0.00000000000,0.00000000000,0.89178617992,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,687030.59333000000,1107.00000000000,0.00000000000,0.00000000000,483.69820100000,0.00000000000,8.95737400000,0.00000000000,0.00000000000,250.80647500000,0.00000000000,0.00000000000,0.00000000000,6126.84388300000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,9
1084,2,1107,0.00000000000,0.00000000000,0.07040417210,0.00000000000,0.00130378096,0.00000000000,0.00000000000,0.03650586701,0.00000000000,0.00000000000,0.00000000000,0.89178617992,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,687030.59333000000,1107.00000000000,0.00000000000,0.00000000000,483.69820100000,0.00000000000,8.95737400000,0.00000000000,0.00000000000,250.80647500000,0.00000000000,0.00000000000,0.00000000000,6126.84388300000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,10
1087,1,1107,0.00000000000,0.00000000000,0.07040417210,0.00000000000,0.00130378096,0.00000000000,0.00000000000,0.03650586701,0.00000000000,0.00000000000,0.00000000000,0.89178617992,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,687030.59333000000,1107.00000000000,0.00000000000,0.00000000000,483.69820100000,0.00000000000,8.95737400000,0.00000000000,0.00000000000,250.80647500000,0.00000000000,0.00000000000,0.00000000000,6126.84388300000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,11
1089,1,1129,0.01052631579,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.19617224880,0.00000000000,0.00000000000,0.00000000000,0.77990430622,0.00000000000,0.00000000000,0.01339712919,0.00000000000,0.00000000000,948548.53128600000,1129.00000000000,99.84721400000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1860.78898500000,0.00000000000,0.00000000000,0.00000000000,7397.77084200000,0.00000000000,0.00000000000,127.07827200000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,12
1090,2,1076,0.02364923183,0.00000000000,0.01812532367,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.03556015881,0.00000000000,0.00000000000,0.00000000000,0.83877093043,0.05662005869,0.02572069739,0.00155359917,0.00000000000,0.00000000000,5204286.34610000000,1076.00000000000,1230.77374300000,0.00000000000,943.29374500000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1850.65249000000,0.00000000000,0.00000000000,0.00000000000,43652.04100700000,2946.66998400000,1338.57874200000,80.85374900000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,13
1093,3,1129,0.01052631579,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.19617224880,0.00000000000,0.00000000000,0.00000000000,0.77990430622,0.00000000000,0.00000000000,0.01339712919,0.00000000000,0.00000000000,948548.53128600000,1129.00000000000,99.84721400000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1860.78898500000,0.00000000000,0.00000000000,0.00000000000,7397.77084200000,0.00000000000,0.00000000000,127.07827200000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,14
1109,3,1145,0.04513064133,0.00000000000,0.06888361045,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.08313539192,0.00000000000,0.00000000000,0.00000000000,0.64845605701,0.03325415677,0.11163895487,0.00950118765,0.00000000000,0.00000000000,376142.41177700000,1145.00000000000,169.75548300000,0.00000000000,259.10047400000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,312.70746800000,0.00000000000,0.00000000000,0.00000000000,2439.11825200000,125.08298700000,419.92145700000,35.73799600000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,15
1113,3,1120,0.00189409536,0.00000000000,0.02816437454,0.00189409536,0.00000000000,0.00000000000,0.00000000000,0.03055258173,0.00000000000,0.00000000000,0.00057646381,0.73219138598,0.14592769497,0.02182327267,0.03697603558,0.00000000000,0.00000000000,10940043.41110000000,1120.00000000000,207.21485500000,0.00000000000,3081.19480100000,207.21485500000,0.00000000000,0.00000000000,0.00000000000,3342.46570400000,0.00000000000,0.00000000000,63.06539100000,80102.05547900000,15964.55317900000,2387.47550400000,4045.19434400000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,16
1116,1,1117,0.00214341387,0.00000000000,0.03565861263,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.02922837101,0.00000000000,0.00000000000,0.00097427903,0.65393608730,0.21882307093,0.05826188620,0.00097427903,0.00000000000,0.00000000000,4623687.92229000000,1117.00000000000,99.10476800000,0.00000000000,1648.74296500000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1351.42866000000,0.00000000000,0.00000000000,45.04762200000,30235.96388799990,10117.69590200000,2693.84779600000,45.04762200000,0.00000000000,0.00000000000,662780,2.00000000000,4.60000000000,1.00000000000,2.00000000000,3.00000000000,4.00000000000,6,662780:968059,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.22000000000,0.23000000000,0.24000000000,.43,662780:968059,0,31,17
1117,1,1135,0.00245055137,0.00000000000,0.04428496412,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.02030456853,0.00000000000,0.00000000000,0.00000000000,0.89620164537,0.00210047261,0.03465779800,0.00000000000,0.00000000000,0.00000000000,5143020.30670000000,1135.00000000000,126.03235500000,0.00000000000,2277.58469800000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1044.26808300000,0.00000000000,0.00000000000,0.00000000000,46091.83261000000,108.02773300000,1782.45758900000,0.00000000000,0.00000000000,0.00000000000,662780,2.00000000000,4.60000000000,1.00000000000,2.00000000000,3.00000000000,4.00000000000,6,662780:968059,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.22000000000,0.23000000000,0.24000000000,.43,662780:968059,0,31,18
1120,2,999,0.01383361026,0.00000000000,0.02283704935,0.00142973067,0.00000000000,0.00000000000,0.00000000000,0.03195641254,0.00000000000,0.00000000000,0.00023184822,0.77684609143,0.12971907724,0.02167780826,0.00146837204,0.00000000000,0.00000000000,23297970.65130000000,999.00000000000,3222.95045800000,0.00000000000,5320.56905500000,333.09823200000,0.00000000000,0.00000000000,0.00000000000,7445.19561500000,0.00000000000,0.00000000000,54.01593000000,180989.37438700000,30221.91254500000,5050.48940600000,342.10088700000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,19
1122,3,1122,0.00150225338,0.00000000000,0.03705558338,0.00175262894,0.00000000000,0.00000000000,0.00000000000,0.05946419629,0.00000000000,0.00000000000,0.00000000000,0.70568352529,0.08362543816,0.05608412619,0.05483224837,0.00000000000,0.00000000000,7189376.04706000000,1122.00000000000,108.00264500000,0.00000000000,2664.06523600000,126.00308500000,0.00000000000,0.00000000000,0.00000000000,4275.10468500000,0.00000000000,0.00000000000,0.00000000000,50734.24233500000,6012.14722000000,4032.09873500000,3942.09653000000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,20
1127,2,1145,0.04513064133,0.00000000000,0.06888361045,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.08313539192,0.00000000000,0.00000000000,0.00000000000,0.64845605701,0.03325415677,0.11163895487,0.00950118765,0.00000000000,0.00000000000,376142.41177700000,1145.00000000000,169.75548300000,0.00000000000,259.10047400000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,312.70746800000,0.00000000000,0.00000000000,0.00000000000,2439.11825200000,125.08298700000,419.92145700000,35.73799600000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,21
1137,1,1145,0.04513064133,0.00000000000,0.06888361045,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.08313539192,0.00000000000,0.00000000000,0.00000000000,0.64845605701,0.03325415677,0.11163895487,0.00950118765,0.00000000000,0.00000000000,376142.41177700000,1145.00000000000,169.75548300000,0.00000000000,259.10047400000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,312.70746800000,0.00000000000,0.00000000000,0.00000000000,2439.11825200000,125.08298700000,419.92145700000,35.73799600000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,22
1138,3,1157,0.00479328939,0.00000000000,0.01078490114,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.05452366687,0.00000000000,0.00000000000,0.00000000000,0.30677052127,0.28699820252,0.24685440384,0.08927501498,0.00000000000,0.00000000000,1515928.47299000000,1157.00000000000,72.66283900000,0.00000000000,163.49138700000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,826.53979100000,0.00000000000,0.00000000000,0.00000000000,4650.42167900000,4350.68746900000,3742.13619500000,1353.34537100000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,23
1155,1,1177,0.00858175248,0.00000000000,0.03947606143,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01382113821,0.00000000000,0.00000000000,0.00045167118,0.90975609756,0.01716350497,0.00740740741,0.00334236676,0.00000000000,0.00000000000,9984033.18264000000,1177.00000000000,856.80501500000,0.00000000000,3941.30307200000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1379.90702500000,0.00000000000,0.00000000000,45.09500000000,90830.35066100000,1713.61003200000,739.55801400000,333.70300600000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,24
1160,1,1019,0.01023285795,0.00000000000,0.03460639755,0.00153090001,0.00024172105,0.00000000000,0.00000000000,0.05366207397,0.00000000000,0.00044315527,0.00000000000,0.64076222706,0.14176939812,0.11389090323,0.00265893159,0.00020143421,0.00000000000,22330069.69330000000,1019.00000000000,2285.00431200000,0.00000000000,7727.63269100000,341.85103900000,53.97647900000,0.00000000000,0.00000000000,11982.77851600000,0.00000000000,98.95688100000,0.00000000000,143082.65187100000,31657.20540400000,25431.91806600000,593.74127700000,44.98039900000,0.00000000000,662780,2.00000000000,4.60000000000,1.00000000000,2.00000000000,3.00000000000,4.00000000000,6,662780:968059,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.22000000000,0.23000000000,0.24000000000,.43,662780:968059,0,31,25
1163,1,1145,0.04513064133,0.00000000000,0.06888361045,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.08313539192,0.00000000000,0.00000000000,0.00000000000,0.64845605701,0.03325415677,0.11163895487,0.00950118765,0.00000000000,0.00000000000,376142.41177700000,1145.00000000000,169.75548300000,0.00000000000,259.10047400000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,312.70746800000,0.00000000000,0.00000000000,0.00000000000,2439.11825200000,125.08298700000,419.92145700000,35.73799600000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,26
1174,1,1089,0.01194103599,0.00000000000,0.02989376596,0.00115292761,0.00000000000,0.00000000000,0.00000000000,0.02997611793,0.00000000000,0.00000000000,0.00057646381,0.62768673310,0.24442065388,0.04158774603,0.01276455571,0.00000000000,0.00000000000,10936210.86430000000,1089.00000000000,1305.89687500000,0.00000000000,3269.24528100000,126.08659500000,0.00000000000,0.00000000000,0.00000000000,3278.25146600000,0.00000000000,0.00000000000,63.04329800000,68645.14469900000,26730.35810400000,4548.12360000000,1395.95872800000,0.00000000000,0.00000000000,662780,2.00000000000,4.60000000000,1.00000000000,2.00000000000,3.00000000000,4.00000000000,6,662780:968059,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.22000000000,0.23000000000,0.24000000000,.43,662780:968059,0,31,27
1176,3,1166,0.00379885643,0.00000000000,0.04210072844,0.00050912509,0.00000000000,0.00000000000,0.00000000000,0.02960758205,0.00000000000,0.00000000000,0.00000000000,0.73259183833,0.10636797995,0.05870603901,0.02631785071,0.00000000000,0.00000000000,22977459.66110000000,1166.00000000000,872.88070400000,0.00000000000,9673.67789400000,116.98401200000,0.00000000000,0.00000000000,0.00000000000,6803.07022200000,0.00000000000,0.00000000000,0.00000000000,168330.99413300000,24440.65968500000,13489.15643200000,6047.17353100000,0.00000000000,0.00000000000,662780,2.00000000000,4.60000000000,1.00000000000,2.00000000000,3.00000000000,4.00000000000,6,662780:968059,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.22000000000,0.23000000000,0.24000000000,.43,662780:968059,0,31,28
1177,2,988,0.01304926764,0.00000000000,0.03203728362,0.00330226365,0.00013315579,0.00000000000,0.00000000000,0.05595206391,0.00000000000,0.00034620506,0.00000000000,0.72969374168,0.11560585886,0.04873501997,0.00053262317,0.00061251664,0.00000000000,33803830.77780000000,988.00000000000,4411.15235100000,0.00000000000,10829.82914100000,1116.29161600000,45.01175800000,0.00000000000,0.00000000000,18913.94100100000,0.00000000000,117.03057300000,0.00000000000,246664.43763400000,39079.20889800000,16474.30368000000,180.04703500000,207.05408800000,0.00000000000,662780,2.00000000000,4.60000000000,1.00000000000,2.00000000000,3.00000000000,4.00000000000,6,662780:968059,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.22000000000,0.23000000000,0.24000000000,.43,662780:968059,0,31,29
1178,3,1186,0.00837988827,0.00000000000,0.04422718808,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.04888268156,0.00000000000,0.00744878957,0.00372439479,0.36359404097,0.36499068901,0.13454376164,0.02420856611,0.00000000000,0.00000000000,1930524.36145000000,1186.00000000000,161.77578500000,0.00000000000,853.81664000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,943.69207600000,0.00000000000,143.80069700000,71.90034900000,7019.27153800000,7046.23416800000,2597.40009500000,467.35226600000,0.00000000000,0.00000000000,662780,2.00000000000,4.60000000000,1.00000000000,2.00000000000,3.00000000000,4.00000000000,6,662780:968059,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.22000000000,0.23000000000,0.24000000000,.43,662780:968059,0,31,30
1179,2,1121,0.00118075371,0.00000000000,0.01111876414,0.00216471514,0.00039358457,0.00000000000,0.00000000000,0.01908885172,0.00000000000,0.00000000000,0.00000000000,0.94981796714,0.01623536357,0.00000000000,0.00000000000,0.00000000000,0.00000000000,9152045.46748000000,1121.00000000000,108.06311600000,0.00000000000,1017.59435000000,198.11571400000,36.02103900000,0.00000000000,0.00000000000,1747.02038900000,0.00000000000,0.00000000000,0.00000000000,86927.77221100000,1485.86785600000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,662762,13.00000000000,10.50000000000,5.00000000000,13.00000000000,20.00000000000,3.00000000000,7,662762:967839,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.21000000000,0.22000000000,0.23000000000,.32,662762:967839,31,0,31
1181,3,1186,0.00837988827,0.00000000000,0.04422718808,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.04888268156,0.00000000000,0.00744878957,0.00372439479,0.36359404097,0.36499068901,0.13454376164,0.02420856611,0.00000000000,0.00000000000,1930524.36145000000,1186.00000000000,161.77578500000,0.00000000000,853.81664000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,943.69207600000,0.00000000000,143.80069700000,71.90034900000,7019.27153800000,7046.23416800000,2597.40009500000,467.35226600000,0.00000000000,0.00000000000,662780,2.00000000000,4.60000000000,1.00000000000,2.00000000000,3.00000000000,4.00000000000,6,662780:968059,2.00000000000,3.00000000000,4.00000000000,1.35000000000,1.40000000000,1.45000000000,1.41140000000,2.82290000000,4.23430000000,0.22000000000,0.23000000000,0.24000000000,.43,662780:968059,0,31,32
